Chapter,Shloka,Sanskrit Word,Hindi Meaning,Transliterated Word,English Meaning
13,23,पुरुषम्,जीव,puruṣam,creatures
13,23,प्रकृतिम्,भौतिक शक्ति,prakṛtim,physical strength
13,23,च,तथा,ca,And
13,23,गुणैः,प्रकृति के तीनों गुणों के सह,guṇaiḥ,with the three qualities of nature
13,23,सर्वथा,सभी प्रकार,sarvathā,all types
13,23,वर्तमान:,स्थित होकर,vartamāna:,being situated
13,23,अपि,यद्यपि,api,Although
13,23,न,कभी नहीं,na,Never
13,23,स:,वह,sa:,He
13,23,भूयः,फिर से,bhūyaḥ,Again
13,23,अभिजायते,जन्म लेता है।,abhijāyate,Takes birth.
13,24,ध्यानेन,ध्यान के द्वारा,dhyānena,through meditation
13,24,आत्मनि,अपने भीतर,ātmani,within yourself
13,24,पश्यन्ति,देखते हैं,paśyanti,let's see
13,24,केचित्,कुछ लोग,kecit,some people
13,24,आत्मानम्,परमात्मा को,ātmānam,to God
13,24,आत्मना,मन से,ātmanā,from heart
13,24,अन्ये,अन्य लोग,anye,other people
13,24,साङ्ख्येन,ज्ञान के पोषण द्वारा,sāṅkhyena,by nurturing knowledge
13,24,योगेन,योग पद्धति द्वारा,yogena,through yoga method
13,24,कर्म,योगेन,karma,Yogen
13,24,च,भी,ca,Too
13,24,अपरे,अन्य।,apare,Other.
13,25,अन्ये,अन्य,anye,Other
13,25,तु,लेकिन,tu,But
13,25,एवम्,इस प्रकार,evam,Thus
13,25,अजानन्तः,आध्यात्मिक ज्ञान से अनभिज्ञ,ajānantaḥ,ignorant of spiritual knowledge
13,25,श्रुत्वा,सुनकर,śrutvā,after listening
13,25,अन्येभ्यः,अन्यों से,anyebhyaḥ,from others
13,25,उपासते,अराधना करना प्रारम्भ कर देते हैं,upāsate,start worshiping
13,25,ते,वे,te,They
13,25,अपि,भी,api,Too
13,25,च,तथा,ca,And
13,25,अतितरन्ति,पार कर जाते हैं,atitaranti,cross over
13,25,एव,निश्चय ही,eva,tentu Saja
13,25,मृत्युम्,मृत्युः श्रुतिपरायणाः,mṛtyum,Death: Shrutiparayanah
13,26,यावत्,जो भी,yāvat,whatever
13,26,सञ्जायते,प्रकट होता है,sañjāyate,Appears
13,26,किञ्चित्,कुछ भी,kiñcit,Anything
13,26,सत्त्वम्,अस्तित्त्व,sattvam,existence
13,26,स्थावर,अचर,sthāvara,constant
13,26,जङ्गमम्,चर,jaṅgamam,variables
13,26,क्षेत्र,कर्मक्षेत्र,kṣetra,field of work
13,26,क्षेत्र,ज्ञ तथा शरीर को जानने वाले का,kṣetra,of the knowledgeable and the one who knows the body
13,26,संयोगत्,संयोग से,saṃyogat,Incidentally
13,26,तत्,तुम,tat,You
13,26,विद्धि,जानो,viddhi,know
13,26,भरत,ऋषभ,bharata,Rishabh
13,27,समम्,समभाव से,samam,equanimously
13,27,सर्वेषु,सब में,sarveṣu,in all
13,27,भूतेषु,जीवों में,bhūteṣu,in living beings
13,27,तिष्ठन्तम्,निवास करते हुए,tiṣṭhantam,while residing
13,27,परम,ईश्वरम्,parama,ishwaram
13,27,विनश्यत्सु,नाशवानों में अविनश्यन्तम्,vinaśyatsu,Avinashyantam among perishables
13,27,यः,जो,yaḥ,Who
13,27,पश्यति,देखता है,paśyati,sees
13,27,सः,वही,saḥ,Same
13,27,पश्यति,अनुभव करते हैं।,paśyati,Let's experience.
13,28,समम्,समान रूप से,samam,uniformly
13,28,पश्यन्,देखते हुए,paśyan,looking at
13,28,हि,निश्चय ही,hi,tentu Saja
13,28,सर्वत्र,सभी स्थानों में,sarvatra,in all places
13,28,समवस्थितम्,एक समान रूप से स्थित,samavasthitam,evenly spaced
13,28,ईश्वरम्,परमात्मा के रूप में भगवान,īśvaram,God as God
13,28,न,नहीं,na,No
13,28,हिनस्ति,निम्नीकृत,hinasti,degraded
13,28,आत्मना,मन से,ātmanā,from heart
13,28,आत्मानम्,आत्मा को,ātmānam,to the soul
13,28,ततः,तब,tataḥ,Then
13,28,याति,पहुँचता है,yāti,reaches
13,28,पराम्,दिव्य,parām,divine
13,28,गतिम्,गन्तव्य को।,gatim,To the destination.
13,29,प्रकृत्या,प्राकृतिक शक्ति द्वारा,prakṛtyā,by natural force
13,29,एव,वास्तव में,eva,In fact
13,29,च,भी,ca,Too
13,29,कर्माणि,कर्म,karmāṇi,Deed
13,29,क्रियमाणानि,निष्पादित किये गये,kriyamāṇāni,executed
13,29,सर्वशः,सभी प्रकार से,sarvaśaḥ,in every way
13,29,यः,जो,yaḥ,Who
13,29,पश्यति,देखता है,paśyati,sees
13,29,तथा,भी,tathā,Too
13,29,आत्मानम्,देहधारी आत्मा को,ātmānam,to the incarnate soul
13,29,अकर्तारम्,अकर्ताः सः,akartāram,akartaḥ saḥ
13,29,पश्यति,देखता है।,paśyati,Sees.
13,30,यदा,जब,yadā,When
13,30,भूत,जीव,bhūta,creatures
13,30,पृथक्,भावम् विभिन्न जीवन रूप,pṛthak,Bhavam different life forms
13,30,एक,स्थम्,eka,stham
13,30,अनुपश्यति,देखता है,anupaśyati,sees
13,30,तत:,तत्पश्चात,tata:,thereafter
13,30,एव,वास्तव में,eva,In fact
13,30,च,और,ca,And
13,30,विस्तारम्,जन्म से,vistāram,from birth
13,30,ब्रह्म,ब्रह्म,brahma,Brahma
13,30,सम्पद्यते,वे प्राप्त करते हैं,sampadyate,they receive
13,30,तदा,उस समय।,tadā,That time.
13,31,अनादित्वात्,आदि रहित,anāditvāt,without etc.
13,31,निर्गुणत्वात्,प्रकृति के गुणों से रहित,nirguṇatvāt,devoid of nature's qualities
13,31,परम,सर्वोच्च,parama,supreme
13,31,आत्मा,आत्मा,ātmā,Soul
13,31,अयम्,यह,ayam,it
13,31,अव्ययः,अविनाशी,avyayaḥ,indestructible
13,31,शरीर,स्थ:,śarīra,place:
13,31,अपि,यद्यपि,api,Although
13,31,कौन्तेय,"कुन्तीपुत्र, अर्जुन",kaunteya,"Kuntiputra, Arjun"
13,31,न करोति,कुछ नहीं करता,na karoti,doesn't do anything
13,31,न लिप्यते,न ही दूषित होता है।,na lipyate,Nor does it get contaminated.
13,32,यथा,जैसे,yathā,As
13,32,सर्व,गतम्,sarva,Gatam
13,32,सौक्ष्म्यात्,सूक्ष्म होने के कारण,saukṣmyāt,due to being subtle
13,32,आकाशम्,अंतरिक्ष,ākāśam,space
13,32,न,नहीं,na,No
13,32,उपलिप्यते,दूषित होता है,upalipyate,gets contaminated
13,32,सर्वत्र,सभी स्थानों पर,sarvatra,at all places
13,32,अवस्थितः,स्थित,avasthitaḥ,Located
13,32,देहे,शरीर में,dehe,in the body
13,32,तथा,उसी प्रकार,tathā,in the same way
13,32,आत्म,आत्माव,ātma,atmaav
13,32,न,कभी नहीं,na,Never
13,32,उपलिप्यते,दूषित होता है।,upalipyate,Gets contaminated.
13,33,यथा,जैसे,yathā,As
13,33,प्रकाशयति,आलोकित करता है,prakāśayati,illuminates
13,33,एकः,एक,ekaḥ,One
13,33,कृत्स्नम्,समस्त,kṛtsnam,all
13,33,लोकम्,ब्रह्माण्ड प्रणालियाँ,lokam,cosmic systems
13,33,इमम्,इस,imam,This
13,33,रविः,सूर्य क्षेत्रम्,raviḥ,Surya Kshetram
13,33,क्षेत्री,आत्मा,kṣetrī,Soul
13,33,तथा,उसी तरह,tathā,in the same way
13,33,कृत्स्नम्,समस्त,kṛtsnam,all
13,33,प्रकाशयति,आलोकित करता है,prakāśayati,illuminates
13,33,भारत,"भरतपुत्र, अर्जुन।",bhārata,"Bharatputra, Arjun."
13,34,क्षेत्र,शरीर,kṣetra,Body
13,34,क्षेत्र,ज्ञयोः,kṣetra,ज्ञायोः
13,34,एवम्,इस प्रकार,evam,Thus
13,34,अन्तरम्,अन्तर को,antaram,to the difference
13,34,ज्ञानचक्षुषा,ज्ञान की दृष्टि से,jñānacakṣuṣā,from the point of view of knowledge
13,34,भूत,जीवित प्राणी,bhūta,living beings
13,34,प्रकृति,प्राकृतिक शक्ति,prakṛti,natural power
13,34,मोक्षम्,"मोक्ष को, प्राकृत शक्ति से मुक्ति",mokṣam,"To salvation, freedom from natural power"
13,34,च,और,ca,And
13,34,ये,जो,ye,Who
13,34,विदुः,जानते हैं,viduḥ,know
13,34,यान्ति,प्राप्त होते हैं,yānti,are received
13,34,ते,वे,te,They
13,34,परम,परम लक्ष्य।,parama,ultimate aim.
14,1,श्री,भगवान् उवाच,śrī,God speaks
14,1,परम्,सर्वोच्च,param,supreme
14,1,भूयः,पुन: प्रवक्ष्यामि,bhūyaḥ,Re: Pravkshyama
14,1,ज्ञानानाम्,समस्त ज्ञान की,jñānānām,of all knowledge
14,1,ज्ञानम्,उत्तमम्,jñānam,uttamam
14,1,यत्,जिसे,yat,whom
14,1,ज्ञात्वा,जानकर,jñātvā,after knowing
14,1,मुनयः,संत,munayaḥ,Saint
14,1,सर्वे,समस्त,sarve,all
14,1,परम्,सर्वोच्च,param,supreme
14,1,सिद्धिम्,पूर्णता,siddhim,perfection
14,1,इत:,इस संसार से,ita:,from this world
14,1,गताः,प्राप्त की।,gatāḥ,Received.
14,2,इदम्,इस,idam,This
14,2,ज्ञानम्,ज्ञान को,jñānam,to knowledge
14,2,उपाश्रित्य,आश्रय पाकर,upāśritya,after finding shelter
14,2,मम,मेरा,mama,My
14,2,साधर्म्यम्,समान प्रकृति को,sādharmyam,to the same nature
14,2,आगताः,प्राप्त करके,āgatāḥ,by receiving
14,2,सर्गे,सृष्टि के समय,sarge,at the time of creation
14,2,अपि,भी,api,Too
14,2,न,कभी नहीं,na,Never
14,2,उपजायन्ते,जन्म लेते हैं,upajāyante,are born
