Chapter,Shloka,Sanskrit Word,Hindi Meaning
14,23,श्रीभगवान् उवाच,परम प्रभु ने कहा
14,23,प्रकाशम्,प्रकाश
14,23,च,तथाप्रवृत्तिम्
14,23,च,तथा
14,23,मोहम्,मोह
14,23,एव,भी
14,23,च,और
14,23,पाण्डव,"पाण्डुपुत्र, अर्जुनः न"
14,23,सम्प्रवृत्तानि,जब प्रकट होते हैं
14,23,न,निवृत्तानि
14,23,काड क्षति,आकांक्षा करना
14,23,उदासीनवत्,तटस्थ
14,23,आसीनः,स्थित
14,23,गुणैः,प्राकृत शक्ति के गुणों द्वारा
14,23,य:,जो
14,23,न,कभी नहीं
14,23,विचाल्यते,विक्षुब्ध होना
14,23,गुणा:,प्राकृतिक गुण
14,23,वर्तन्ते,कर्म करना
14,23,इति,एवम्
14,23,यः,जो
14,23,अवतिष्ठति,आत्म स्थित है
14,23,न,कभी नहीं
14,23,इङ्गते,विचलित
14,24,सम,समान
14,24,दुःख,दुख
14,24,सुखः,तथा सुख में
14,24,स्व,स्थ:
14,24,सम,एक समान
14,24,लोष्ट,मिट्टी
14,24,अश्म,पत्थर
14,24,काञ्चनः,सोना
14,24,तुल्य,समान
14,24,प्रिय,सुखद
14,24,अप्रियः,दुखद
14,24,धीरः,दृढ़तुल्य
14,24,निन्दा,बुराई
14,24,आत्म,संस्तुतिः
14,24,मान,सम्मान
14,24,अपमानयो:,तथा अपमान में
14,24,तुल्य:,समान
14,24,मित्र,मित्र
14,24,अरि,शत्रु
14,24,पक्षयोः,पक्षों को
14,24,सर्व,सबों का
14,24,आरम्भ,परिश्रम
14,24,परित्यागी,त्याग करने वाला
14,24,गुण,अतीत
14,24,सः,वह
14,24,उच्यते,कहा जाता है ।
14,25,सम,समान
14,25,दुःख,दुख
14,25,सुखः,तथा सुख में
14,25,स्व,स्थ:
14,25,सम,एक समान
14,25,लोष्ट,मिट्टी
14,25,अश्म,पत्थर
14,25,काञ्चनः,सोना
14,25,तुल्य,समान
14,25,प्रिय,सुखद
14,25,अप्रियः,दुखद
14,25,धीरः,दृढ़तुल्य
14,25,निन्दा,बुराई
14,25,आत्म,संस्तुतिः
14,25,मान,सम्मान
14,25,अपमानयो:,तथा अपमान में
14,25,तुल्य:,समान
14,25,मित्र,मित्र
14,25,अरि,शत्रु
14,25,पक्षयोः,पक्षों को
14,25,सर्व,सबों का
14,25,आरम्भ,परिश्रम
14,25,परित्यागी,त्याग करने वाला
14,25,गुण,अतीत
14,25,सः,वह
14,25,उच्यते,कहा जाता है ।
14,26,माम्,मेरी
14,26,च,भी
14,26,यः,जो
14,26,अव्यभिचारेण,विशुद्ध विकारों के
14,26,भक्ति,भक्ति योग से
14,26,सेवते,सेवा करता है
14,26,स:,वह
14,26,गुणान्,प्रकृति के गुणों को
14,26,समतीत्य,पार कर
14,26,एतान्,इन सब
14,26,ब्रह्म,भूयाय
14,26,कल्पते,हो जाता है।
14,27,ब्रह्मणः,निराकर ब्रह्म का
14,27,हि,केवल
14,27,प्रतिष्ठा,आधार
14,27,अहम्,मैं हूँ
14,27,अमृतस्य,अमरता का
14,27,अव्ययस्य,अविनाशी का
14,27,च,भी
14,27,शाश्वतस्य,शाश्वत का
14,27,च,तथा
14,27,धर्मस्य,परम धर्म
14,27,सुखस्य,सुख का
14,27,ऐकान्तिकस्य,"चरम, असीम"
14,27,च,भी।
15,1,श्रीभगवान् उवाच,परम पुरुषोत्तम भगवान ने कहा
15,1,ऊधर्व,मूलम्
15,1,अधः,नीचे की ओर
15,1,शाखम्,"शाखाएँ, अश्वत्थम्"
15,1,प्राहु:,कहा गया है
15,1,अव्ययम्,शाश्वत
15,1,छन्दांसि वैदिक मंत्रः यस्य,जिसके
15,1,पर्णानि,पत्ते
15,1,यः,जो कोई
15,1,तम्,उसको
15,1,वेद,जानता है
15,1,सः,वह
15,1,वेद,वित्
15,2,अध:,नीचे की ओर
15,2,च,और
15,2,ऊर्ध्वम्,ऊपर की ओर
15,2,प्रसृताः,प्रसारित
15,2,तस्य,उसकी
15,2,शाखाः,शाखाएँ
15,2,गुण,प्राकृतिक गुणों द्वारा
15,2,प्रवद्धाः,पोषित
15,2,विषय,इन्द्रिय विषय
15,2,प्रवाला:,कोंपलें
15,2,अध:,नीचे की ओर
15,2,च,तथा
15,2,मूलानि,जड़ें
15,2,अनुसन्ततानि,बंधन
15,2,कर्म,कर्म
15,2,अनुबन्धीनि,बांधना
15,2,मनुष्य,लोके
15,3,न,नहीं
15,3,रूपम्,रूप
15,3,अस्य,इसकी
15,3,इह,इस संसार में
15,3,तथा,जैसे की
15,3,उपलभ्यते,बोध किया जा सकता है
15,3,न,कभी नहीं
15,3,अन्तः,अन्त
15,3,न,कभी नहीं
15,3,च,भी
15,3,आदिः,प्रारम्भ
15,3,न,कभी नहीं
15,3,च,भी
15,3,सम्प्रतिष्ठा,आधार
15,3,अश्वत्थम्,पवित्र बरगद वृक्ष का
15,3,एनम्,इस
15,3,सु,विरूढ मूलम्
15,3,असडग,शस्त्रेण विरक्ति के शस्त्र से
15,3,दृढेन,दृढ
15,3,छित्वा,काट देना चाहिए
