Chapter,Shloka,Sanskrit Word,English Meaning
18,5,kāryam eva,must certainly be performed
18,5,tat,that
18,5,yajñaḥ,sacrifice
18,5,dānam,charity
18,5,tapaḥ,penance
18,5,cha,and
18,5,eva,indeed
18,5,pāvanāni,purifying
18,5,manīṣhiṇām,for the wise
18,6,etāni,these
18,6,api tu,must certainly be
18,6,karmāṇi,activities
18,6,saṅgam,attachment
18,6,tyaktvā,giving up
18,6,phalāni,rewards
18,6,cha,and
18,6,kartavyāni,should be done as duty
18,6,iti,such
18,6,me,my
18,6,pārtha,"Arjun, the son of Pritha"
18,6,niśhchitam,definite
18,6,matam,opinion
18,6,uttamam,supreme
18,7,niyatasya,of prescribed duties
18,7,tu,but
18,7,sanyāsaḥ,renunciation
18,7,karmaṇaḥ,actions
18,7,na,never
18,7,upapadyate,to be performed
18,7,mohāt,deluded
18,7,tasya,of that
18,7,parityāgaḥ,renunciation
18,7,tāmasaḥ,in the mode of ignorance
18,7,parikīrtitaḥ,has been declared
18,8,duḥkham,troublesome
18,8,iti,as
18,8,eva,indeed
18,8,yat,which
18,8,karma,duties
18,8,kāya,bodily
18,8,kleśha,discomfort
18,8,bhayāt,out of fear
18,8,tyajet,giving up
18,8,saḥ,they
18,8,kṛitvā,having done
18,8,rājasam,in the mode of passion
18,8,tyāgam,renunciation of desires for enjoying the fruits of actions
18,8,na,never
18,8,eva,certainly
18,8,tyāga,renunciation of desires for enjoying the fruits of actions
18,8,phalam,result
18,8,labhet,attain
18,9,kāryam,as a duty
18,9,iti,as
18,9,eva,indeed
18,9,yat,which
18,9,karma niyatam,obligatory actions
18,9,kriyate,are performed
18,9,arjuna,Arjun
18,9,saṅgam,attachment
18,9,tyaktvā,relinquishing
18,9,phalam,reward
18,9,cha,and
18,9,eva,certainly
18,9,saḥ,such
18,9,tyāgaḥ,renunciation of desires for enjoying the fruits of actions
18,9,sāttvikaḥ,in the mode of goodness
18,9,mataḥ,considered
18,10,na,neither
18,10,dveṣhṭi,hate
18,10,akuśhalam,disagreeable
18,10,karma,work
18,10,kuśhale,to an agreeable
18,10,na,nor
18,10,anuṣhajjate,seek
18,10,tyāgī,one who renounces desires for enjoying the fruits of actions
18,10,sattva,in the mode of goodness
18,10,samāviṣhṭaḥ,endowed with
18,10,medhāvī,intelligent
18,10,chhinna,sanśhayaḥ
18,11,na,not
18,11,hi,indeed
18,11,deha,bhṛitā
18,11,śhakyam,possible
18,11,tyaktum,to give up
18,11,karmāṇi,activities
18,11,aśheṣhataḥ,entirely
18,11,yaḥ,who
18,11,tu,but
18,11,karma,phala
18,11,tyāgī,one who renounces all desires for enjoying the fruits of actions
18,11,saḥ,they
18,11,tyāgī,one who renounces all desires for enjoying the fruits of actions
18,11,iti,as
18,11,abhidhīyate,are said
18,12,aniṣhṭam,unpleasant
18,12,iṣhṭam,pleasant
18,12,miśhram,mixed
18,12,cha,and
18,12,tri,vidham
18,12,karmaṇaḥ phalam,fruits of actions
18,12,bhavati,accrue
18,12,atyāginām,to those who are attached to personal reward
18,12,pretya,after death
18,12,na,not
18,12,tu,but
18,12,sanyāsinām,for the renouncers of actions
18,12,kvachit,ever
18,13,pañcha,five
18,13,etāni,these
18,13,mahā,bāho
18,13,kāraṇāni,causes
18,13,nibodha,listen
18,13,me,from me
18,13,sānkhye,of Sānkhya
18,13,kṛita,ante
18,13,proktāni,explains
18,13,siddhaye,for the accomplishment
18,13,sarva,all
18,13,karmaṇām,of karmas
18,14,adhiṣhṭhānam,the body
18,14,tathā,also
18,14,kartā,the doer (soul)
18,14,karaṇam,senses
18,14,cha,and
18,14,pṛithak,vidham
18,14,vividhāḥ,many
18,14,cha,and
18,14,pṛithak,distinct
18,14,cheṣhṭāḥ,efforts
18,14,daivam,Divine Providence
18,14,cha eva atra,these certainly are (causes)
18,14,pañchamam,the fifth
18,15,śharīra,vāk
18,15,yat,which
18,15,karma,action
18,15,prārabhate,performs
18,15,naraḥ,a person
18,15,nyāyyam,proper
18,15,vā,or
18,15,viparītam,improper
18,15,vā,or
18,15,pañcha,five
18,15,ete,these
18,15,tasya,their
18,15,hetavaḥ,factors
18,15,tatra,there
18,15,evam sati,in spite of this
18,15,kartāram,the doer
18,15,ātmānam,the soul
18,15,kevalam,only
18,15,tu,but
18,15,yaḥ,who
18,15,paśhyati,see
18,15,akṛita,buddhitvāt
18,15,na,not
18,15,saḥ,they
18,15,paśhyati,see
18,15,durmatiḥ,foolish
18,16,śharīra,vāk
18,16,yat,which
18,16,karma,action
18,16,prārabhate,performs
18,16,naraḥ,a person
18,16,nyāyyam,proper
18,16,vā,or
18,16,viparītam,improper
18,16,vā,or
18,16,pañcha,five
18,16,ete,these
18,16,tasya,their
18,16,hetavaḥ,factors
18,16,tatra,there
18,16,evam sati,in spite of this
18,16,kartāram,the doer
18,16,ātmānam,the soul
18,16,kevalam,only
18,16,tu,but
18,16,yaḥ,who
18,16,paśhyati,see
18,16,akṛita,buddhitvāt
18,16,na,not
18,16,saḥ,they
18,16,paśhyati,see
18,16,durmatiḥ,foolish
18,17,yasya,whose
18,17,na ahankṛitaḥ,free from the ego of being the doer
18,17,bhāvaḥ,nature
18,17,buddhiḥ,intellect
18,17,yasya,whose
18,17,na lipyate,unattached
18,17,hatvā,slay
18,17,api,even
18,17,saḥ,they
18,17,imān,this
18,17,lokān,living beings
18,17,na,neither
18,17,hanti,kill
18,17,na,nor
18,17,nibadhyate,get bound
18,18,jñānam,knowledge
18,18,jñeyam,the object of knowledge
18,18,parijñātā,the knower
18,18,tri,vidhā
18,18,karma,chodanā
18,18,karaṇam,the instrumens of action
18,18,karma,the act
18,18,kartā,the doer
18,18,iti,thus
18,18,tri,vidhaḥ
18,18,karma,saṅgrahaḥ
18,19,jñānam,knowledge
18,19,karma,action
18,19,cha,and
18,19,kartā,doer
18,19,cha,also
18,19,tridhā,of three kinds
18,19,eva,certainly
18,19,guṇa,bhedataḥ
18,19,prochyate,are declared
18,19,guṇa,saṅkhyāne
18,19,yathā,vat
18,19,śhṛiṇu,listen
18,19,tāni,them
18,19,api,also
18,20,sarva,bhūteṣhu
18,20,yena,by which
18,20,ekam,one
18,20,bhāvam,nature
18,20,avyayam,imperishable
18,20,īkṣhate,one sees
18,20,avibhaktam,undivided
18,20,vibhakteṣhu,in diversity
18,20,tat,that
18,20,jñānam,knowledge
18,20,viddhi,understand
18,20,sāttvikam,in the mode of goodness
18,21,pṛithaktvena,unconnected
18,21,tu,however
18,21,yat,which
18,21,jñānam,knowledge
18,21,nānā,bhāvān
18,21,pṛithak,vidhān
18,21,vetti,consider
18,21,sarveṣhu,in all
18,21,bhūteṣhu,living entities
18,21,tat,that
18,21,jñānam,knowledge
18,21,viddhi,know
18,21,rājasam,in the mode of passion
18,22,yat,which
18,22,tu,but
18,22,kṛitsna,vat
18,22,ekasmin,in single
18,22,kārye,action
18,22,saktam,engrossed
18,22,ahaitukam,without a reason
18,22,atattva,artha
18,22,alpam,fragmental
18,22,cha,and
18,22,tat,that
18,22,tāmasam,in the mode of ignorance
18,22,udāhṛitam,is said to be
18,23,niyatam,in accordance with scriptures
18,23,saṅga,rahitam
18,23,arāga,dveṣhataḥ
18,23,kṛitam,done
18,23,aphala,prepsunā
18,23,karma,action
18,23,yat,which
18,23,tat,that
18,23,sāttvikam,in the mode of goodness
18,23,uchyate,is called
18,24,yat,which
18,24,tu,but
18,24,kāma,īpsunā
18,24,karma,action
18,24,sa,ahaṅkārena
18,24,vā,or
18,24,punaḥ,again
18,24,kriyate,enacted
18,24,bahula,āyāsam
18,24,tat,that
18,24,rājasam,in the nature of passion
18,24,udāhṛitam,is said to be
18,25,anubandham,consequences
18,25,kṣhayam,loss
18,25,hinsām,injury
18,25,anapekṣhya,by disregarding
18,25,cha,and
18,25,pauruṣham,one’s own ability
18,25,mohāt,out of delusion
18,25,ārabhyate,is begun
18,25,karma,action
18,25,yat,which
18,25,tat,that
18,25,tāmasam,in the mode of ignorance
18,25,uchyate,is declared to be
18,26,mukta,saṅgaḥ
18,26,anaham,vādī
18,26,dhṛiti,strong resolve
18,26,utsāha,zeal
18,26,samanvitaḥ,endowed with
18,26,siddhi,asiddhyoḥ
18,26,nirvikāraḥ,unaffected
18,26,kartā,worker
18,26,sāttvikaḥ,in the mode of goodness
18,26,uchyate,is said to be
18,27,rāgī,craving
18,27,karma,phala
18,27,prepsuḥ,covet
18,27,lubdhaḥ,greedy
18,27,hinsā,ātmakaḥ
18,27,aśhuchiḥ,impure
18,27,harṣha,śhoka
18,27,kartā,performer
18,27,rājasaḥ,in the mode of passion
18,27,parikīrtitaḥ,is declared
18,28,ayuktaḥ,undisciplined
18,28,prākṛitaḥ,vulgar
18,28,stabdhaḥ,obstinate
18,28,śhaṭhaḥ,cunning
18,28,naiṣhkṛitikaḥ,dishonest or vile
18,28,alasaḥ,slothful
18,28,viṣhādī,unhappy and morose
18,28,dīrgha,sūtrī
18,28,cha,and
18,28,kartā,performer
18,28,tāmasaḥ,in the mode of ignorance
18,28,uchyate,is said to be
18,29,buddheḥ,of intellect
18,29,bhedam,the distinctions
18,29,dhṛiteḥ,of determination
18,29,cha,and
18,29,eva,certainly
18,29,guṇataḥ tri,vidham
18,29,śhṛiṇu,hear
18,29,prochyamānam,described
18,29,aśheṣheṇa,in detail
18,29,pṛithaktvena,distinctly
18,29,dhanañjaya,"conqueror of wealth, Arjun"
18,30,pravṛittim,activities
18,30,cha,and
18,30,nivṛittim,renuncation from action
18,30,cha,and
18,30,kārya,proper action
18,30,akārye,improper action
18,30,bhaya,fear
18,30,abhaye,without fear
18,30,bandham,what is binding
18,30,mokṣham,what is liberating
18,30,cha,and
18,30,yā,which
18,30,vetti,understands
18,30,buddhiḥ,intellect
18,30,sā,that
18,30,pārtha,son of Pritha
18,30,sāttvikī,in the nature of goodness
18,31,yayā,by which
18,31,dharmam,righteousness
18,31,adharmam,unrighteousness
18,31,cha,and
18,31,kāryam,right conduct
18,31,cha,and
18,31,akāryam,wrong conduct
18,31,eva,certainly
18,31,cha,and
18,31,ayathā,vat
18,31,prajānāti,distinguish
18,31,buddhiḥ,intellect
18,31,sā,that
18,31,pārtha,"Arjun, the son of Pritha"
18,31,rājasī,in the mode of passion
18,32,adharmam,irreligion
18,32,dharmam,religion
18,32,iti,thus
18,32,yā,which
18,32,manyate,imagines
18,32,tamasa,āvṛitā
18,32,sarva,arthān
18,32,viparītān,opposite
18,32,cha,and
18,32,buddhiḥ,intellect
18,32,sā,that
18,32,pārtha,"Arjun, the son of Pritha"
18,32,tāmasī,of the nature of ignorance
18,33,dhṛityā,by determining
18,33,yayā,which
18,33,dhārayate,sustains
18,33,manaḥ,of the mind
18,33,prāṇa,life
18,33,indriya,senses
18,33,kriyāḥ,activities
18,33,yogena,through Yog
18,33,avyabhichāriṇyā,with steadfastness
18,33,dhṛitiḥ,determination
18,33,sā,that
18,33,pārtha,"Arjun, the son of Pritha"
18,33,sāttvikī,in the mode of goodness
18,34,yayā,by which
18,34,tu,but
18,34,dharma,kāma
18,34,dhṛityā,through steadfast will
18,34,dhārayate,holds
18,34,arjuna,Arjun
18,34,prasaṅgena,due of attachment
18,34,phala,ākāṅkṣhī
18,34,dhṛitiḥ,determination
18,34,sā,that
18,34,pārtha,"Arjun, the son of Pritha"
18,34,rājasī,in the mode of passion
18,35,yayā,in which
18,35,svapnam,dreaming
18,35,bhayam,fearing
18,35,śhokam,grieving
18,35,viṣhādam,despair
18,35,madam,conceit
18,35,eva,indeed
18,35,cha,and
18,35,na,not
18,35,vimuñchati,give up
18,35,durmedhā,unintelligent
18,35,dhṛitiḥ,resolve
18,35,sā,that
18,35,pārtha,"Arjun, the son of Pritha"
18,35,tāmasī,in the mode of ignorance
18,36,sukham,happiness
18,36,tu,but
18,36,idānīm,now
18,36,tri,vidham
18,36,śhṛiṇu,hear
18,36,me,from me
18,36,bharata,ṛiṣhabha
18,36,abhyāsāt,by practice
18,36,ramate,rejoices
18,36,yatra,in which
18,36,duḥkha,antam
18,36,cha,and
18,36,nigachchhati,reaches
18,37,yat,which
18,37,tat,that
18,37,agre,at first
18,37,viṣham iva,like poison
18,37,pariṇāme,in the end
18,37,amṛita,upamam
18,37,tat,that
18,37,sukham,happiness
18,37,sāttvikam,in the mode of goodness
18,37,proktam,is said to be
18,37,ātma,buddhi
18,37,prasāda,jam
18,38,viṣhaya,with the sense objects
18,38,indriya,the senses
18,38,sanyogāt,from the contact
18,38,yat,which
18,38,tat,that
18,38,agre,at first
18,38,amṛita,upamam
18,38,pariṇāme,at the end
18,38,viṣham iva,like poison
18,38,tat,that
18,38,sukham,happiness
18,38,rājasam,in the mode of passion
18,38,smṛitam,is said to be
18,39,yat,which
18,39,agre,from beginning
18,39,cha,and
18,39,anubandhe,to end
18,39,cha,and
18,39,sukham,happiness
18,39,mohanam,illusory
18,39,ātmanaḥ,of the self
18,39,nidrā,sleep
18,39,ālasya,indolence
18,39,pramāda,negligence
18,39,uttham,derived from
18,39,tat,that
18,39,tāmasam,in the mode of ignorance
18,39,udāhṛitam,is said to be
18,40,na,no
18,40,tat,that
18,40,asti,exists
18,40,pṛithivyām,on earth
18,40,vā,or
18,40,divi,the higher celestial abodes
18,40,deveṣhu,amongst the celestial gods
18,40,vā,or
18,40,punaḥ,again
18,40,sattvam,existence
18,40,prakṛiti,jaiḥ
18,40,muktam,liberated
18,40,yat,that
18,40,ebhiḥ,from the influence of these
18,40,syāt,is
18,40,tribhiḥ,three
18,40,guṇaiḥ,modes of material nature
18,41,brāhmaṇa,of the priestly class
18,41,kṣhatriya,the warrior and administrative class
18,41,viśhām,the mercantile and farming class
18,41,śhūdrāṇām,of the worker class
18,41,cha,and
18,41,parantapa,"Arjun, subduer of the enemies"
18,41,karmāṇi,duties
18,41,pravibhaktāni,distributed
18,41,svabhāva,prabhavaiḥ
18,42,śhamaḥ,tranquility
18,42,damaḥ,restraint
18,42,tapaḥ,austerity
18,42,śhaucham,purity
18,42,kṣhāntiḥ,patience
18,42,ārjavam,integrity
18,42,eva,certainly
18,42,cha,and
18,42,jñānam,knowledge
18,42,vijñānam,wisdom
18,42,āstikyam,belief in a hereafter
18,42,brahma,of the priestly class
18,42,karma,work
18,42,svabhāva,jam
18,43,śhauryam,valor
18,43,tejaḥ,strength
18,43,dhṛitiḥ,fortitude
18,43,dākṣhyam yuddhe,skill in weaponry
18,43,cha,and
18,43,api,also
18,43,apalāyanam,not fleeing
18,43,dānam,large
18,43,īśhvara,leadership
18,43,bhāvaḥ,qualities
18,43,cha,and
18,43,kṣhātram,of the warrior and administrative class
18,43,karma,work
18,43,svabhāva,jam
18,44,kṛiṣhi,agriculture
18,44,gau,rakṣhya
18,44,vāṇijyam,commerce
18,44,vaiśhya,of the mercantile and farming class
18,44,karma,work
18,44,svabhāva,jam
18,44,paricharyā,serving through work
18,44,ātmakam,natural
18,44,karma,duty
18,44,śhūdrasya,of the worker class
18,44,api,and
18,44,svabhāva,jam
18,45,sve sve,respectively
18,45,karmaṇi,work
18,45,abhirataḥ,fulfilling
18,45,sansiddhim,perfection
18,45,labhate,achieve
18,45,naraḥ,a person
18,45,sva,karma
18,45,nirataḥ,engaged
18,45,siddhim,perfection
18,45,yathā,as
18,45,vindati,attains
18,45,tat,that
18,45,śhṛiṇu,hear
18,46,yataḥ,from whom
18,46,pravṛittiḥ,have come into being
18,46,bhūtānām,of all living entities
18,46,yena,by whom
18,46,sarvam,all
18,46,idam,this
18,46,tatam,pervaded
18,46,sva,karmaṇā
18,46,tam,him
18,46,abhyarchya,by worshipping
18,46,siddhim,perfection
18,46,vindati,attains
18,46,mānavaḥ,a person
18,47,śhreyān,better
18,47,swa,dharmaḥ
18,47,viguṇaḥ,imperfectly done
18,47,para,dharmāt
18,47,su,anuṣhṭhitāt
18,47,svabhāva,niyatam
18,47,karma,duty
18,47,kurvan,by performing
18,47,na āpnoti,does not incur
18,47,kilbiṣham,sin
18,48,saha,jam
18,48,karma,duty
18,48,kaunteya,"Arjun, the son of Kunti"
18,48,sa,doṣham
18,48,api,even if
18,48,na tyajet,one should not abandon
18,48,sarva,ārambhāḥ
18,48,hi,indeed
18,48,doṣheṇa,with evil
18,48,dhūmena,with smoke
18,48,agniḥ,fire
18,48,iva,as
18,48,āvṛitāḥ,veiled
18,49,asakta,buddhiḥ
18,49,sarvatra,everywhere
18,49,jita,ātmā
18,49,vigata,spṛihaḥ
18,49,naiṣhkarmya,siddhim
18,49,paramām,highest
18,49,sanyāsena,by the practice of renunciation
18,49,adhigachchhati,attain
18,50,siddhim,perfection
18,50,prāptaḥ,attained
18,50,yathā,how
18,50,brahma,Brahman
18,50,tathā,also
18,50,āpnoti,attain
18,50,nibodha,hear
18,50,me,from me
18,50,samāsena,briefly
18,50,eva,indeed
18,50,kaunteya,"Arjun, the son of Kunti"
18,50,niṣhṭhā,firmly fixed
18,50,jñānasya,of knowledge
18,50,yā,which
18,50,parā,transcendental
18,51,buddhyā,intellect
18,51,viśhuddhayā,purified
18,51,yuktaḥ,endowed with
18,51,dhṛityā,by determination
18,51,ātmānam,the self
18,51,niyamya,restraining
18,51,cha,and
18,51,śhabda,ādīn viṣhayān
18,51,tyaktvā,abandoning
18,51,rāga,dveṣhau
18,51,vyudasya,casting aside
18,51,cha,and
18,51,vivikta,sevī
18,51,laghu,āśhī
18,51,yata,controls
18,51,vāk,speech
18,51,kāya,body
18,51,mānasaḥ,and mind
18,51,dhyāna,yoga
18,51,nityam,always
18,51,vairāgyam,dispassion
18,51,samupāśhritaḥ,having taken shelter of
18,51,ahankāram,egotism
18,51,balam,violence
18,51,darpam,arrogance
18,51,kāmam,desire
18,51,krodham,anger
18,51,parigraham,selfishness
18,51,vimuchya,being freed from
18,51,nirmamaḥ,without possessiveness of property
18,51,śhāntaḥ,peaceful
18,51,brahma,bhūyāya
18,51,kalpate,is fit
18,52,buddhyā,intellect
18,52,viśhuddhayā,purified
18,52,yuktaḥ,endowed with
18,52,dhṛityā,by determination
18,52,ātmānam,the self
18,52,niyamya,restraining
18,52,cha,and
18,52,śhabda,ādīn viṣhayān
18,52,tyaktvā,abandoning
18,52,rāga,dveṣhau
18,52,vyudasya,casting aside
18,52,cha,and
18,52,vivikta,sevī
18,52,laghu,āśhī
18,52,yata,controls
18,52,vāk,speech
18,52,kāya,body
18,52,mānasaḥ,and mind
18,52,dhyāna,yoga
18,52,nityam,always
18,52,vairāgyam,dispassion
18,52,samupāśhritaḥ,having taken shelter of
18,52,ahankāram,egotism
18,52,balam,violence
18,52,darpam,arrogance
18,52,kāmam,desire
18,52,krodham,anger
18,52,parigraham,selfishness
18,52,vimuchya,being freed from
18,52,nirmamaḥ,without possessiveness of property
18,52,śhāntaḥ,peaceful
18,52,brahma,bhūyāya
18,52,kalpate,is fit
18,53,buddhyā,intellect
18,53,viśhuddhayā,purified
18,53,yuktaḥ,endowed with
18,53,dhṛityā,by determination
18,53,ātmānam,the self
18,53,niyamya,restraining
18,53,cha,and
18,53,śhabda,ādīn viṣhayān
18,53,tyaktvā,abandoning
18,53,rāga,dveṣhau
18,53,vyudasya,casting aside
18,53,cha,and
18,53,vivikta,sevī
18,53,laghu,āśhī
18,53,yata,controls
18,53,vāk,speech
18,53,kāya,body
18,53,mānasaḥ,and mind
18,53,dhyāna,yoga
18,53,nityam,always
18,53,vairāgyam,dispassion
18,53,samupāśhritaḥ,having taken shelter of
18,53,ahankāram,egotism
18,53,balam,violence
18,53,darpam,arrogance
18,53,kāmam,desire
18,53,krodham,anger
18,53,parigraham,selfishness
18,53,vimuchya,being freed from
18,53,nirmamaḥ,without possessiveness of property
18,53,śhāntaḥ,peaceful
18,53,brahma,bhūyāya
18,53,kalpate,is fit
18,54,brahma,bhūtaḥ
18,54,prasanna,ātmā
18,54,na,neither
18,54,śhochati,grieving
18,54,na,nor
18,54,kāṅkṣhati,desiring
18,54,samaḥ,equitably disposed
18,54,sarveṣhu,toward all
18,54,bhūteṣhu,living beings
18,54,mat,bhaktim
18,54,labhate,attains
18,54,parām,supreme
18,55,bhaktyā,by loving devotion
18,55,mām,me
18,55,abhijānāti,one comes to know
18,55,yāvān,as much as
18,55,yaḥ cha asmi,as I am
18,55,tattvataḥ,in truth
18,55,tataḥ,then
18,55,mām,me
18,55,tattvataḥ,in truth
18,55,jñātvā,having known
18,55,viśhate,enters
18,55,tat,anantaram
18,56,sarva,all
18,56,karmāṇi,actions
18,56,api,though
18,56,sadā,always
18,56,kurvāṇaḥ,performing
18,56,mat,vyapāśhrayaḥ
18,56,mat,prasādāt
18,56,avāpnoti,attain
18,56,śhāśhvatam,the eternal
18,56,padam,abode
18,56,avyayam,imperishable
18,57,chetasā,by consciousness
18,57,sarva,karmāṇi
18,57,mayi,to me
18,57,sannyasya,dedicating
18,57,mat,paraḥ
18,57,buddhi,yogam
18,57,upāśhritya,taking shelter of
18,57,mat,chittaḥ
18,57,satatam,always
18,57,bhava,be
18,58,mat,chittaḥ
18,58,sarva,all
18,58,durgāṇi,obstacles
18,58,mat,prasādāt
18,58,tariṣhyasi,you shall overcome
18,58,atha,but
18,58,chet,if
18,58,tvam,you
18,58,ahankārāt,due to pride
18,58,na śhroṣhyasi,do not listen
18,58,vinaṅkṣhyasi,you will perish
18,59,yat,if
18,59,ahankāram,motivated by pride
