,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72
1273,तत्र,अरुणाचलेश्वरमन्दिरे,भगवतः,अरुणाचलेश्वरस्य,समक्षं,सः,सर्वं,त्यक्तवान्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,आत्मचिन्तनं,कुर्वन्,मौनं,धारयन्,साधकानां,च,आत्मविषयकप्रश्नान्,समादधन्,असौ,ओंकारकारायां,विरूपाक्षगुहायां,सप्तदशवर्षाणि,अवसत्,।,,,,,,,,,,,,,,,,,,,,,,,
1275,अत्रैव,मुनिः,काव्यकण्ठगणपतिः,नयनः,इति,अपरनामा,तस्य,सान्निध्यं,प्राप्नोत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,भगवान्,महर्षिरमणः,इति,वेंकटरमणस्य,नूतनं,नामकरणं,नयनमुनिना,कृतम्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,अत्रैव,तस्य,माता,अलगम्मलमहोदया,तेन,सह,वस्तुम्,अगच्छत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,१९१६तमवर्षतः,१९२२तमवर्षपर्यन्तं,भगवान्,महर्षिरमणः,अरुणाचलस्य,दक्षिणपूर्वभागे,स्कन्दस्वामिना,निर्मिते,स्कन्दाश्रमे,स्वमात्रा,सह,न्यवसत्,।,,,,,,,,,,,,,,,,,,,,,,,,
1279,१९२२तमे,वर्षे,मईमासस्य,एकोनविंशतितमे,दिवसे,तस्य,माता,रुग्णा,अभवत्,महासमाधिं,च,अलभत,।,,,,,,,,,,,,,,,,,,,,,,,,
1280,प्रातःकाले,तस्याः,अस्थिशेषाः,अरुणाचलस्य,दक्षिणभागवर्तिन्याम्,उपत्यकायाम्,आनीताः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,अधुना,अत्रैव,महर्षिरमणस्य,आश्रमः,विद्यते,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,अप्रैलमासस्य,चतुर्दशतारिकायां,१९५०तमे,वर्षे,भगवान्,महर्षिरमणः,महासमाधौ,प्राविशत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,भगवतः,महर्षेः,रमणस्य,उपदेशः,आसीत्,यत्,वयं,सर्वे,',कः,अहम्,',इति,प्रश्नस्य,चिन्तनं,समाधानं,च,कुर्यामः,।,,,,,,,,,,,,,,,,,,
1284,एतत्,एव,चिन्तनम्,अन्तःकरणस्य,शुद्धिं,कुर्वत्,आत्मनः,साक्षात्कारं,कारयति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,भयदुःखसंकुले,अस्मिन्,जगति,महर्षिरमणस्य,उपदेशः,अस्मभ्यं,सर्वेभ्यः,शान्तिं,वितरति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,तिरुवन्नमलाईप्रदेशे,महर्षिरमणस्य,आश्रमः,",",विरूपाक्षगुहा,",",स्कन्दाश्रमः,",",अरुणाचलेश्वरमन्दिरः,च,एतादृशानि,स्थानानि,सन्ति,यत्र,स्थित्वा,जनाः,मनसि,शान्तिम्,अनुभवन्ति,।,,,,,,,,,,,,,,,,,
1287,ओम्,नमः,भगवते,श्रीरमणाय,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,चत्वारः,पुरुषार्थाः,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,धर्मः,अर्थः,कामः,मोक्षः,च,इति,चत्वारः,पुरुषार्थाः,सन्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,पुरुषार्थः,इति,शब्दस्य,पुरुषस्य,प्रयोजनम्,इति,अर्थः,अस्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,पुण्यं,प्राप्तुं,यत्,शास्त्रविहितं,कर्म,क्रियते,सः,धर्मः,इति,अभिधीयते,।,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,कः,धर्मः,इति,प्रश्नस्य,समाधाने,शिष्टानाम्,आचरणम्,अपि,प्रमाणं,भवति,।,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,सामान्यतः,पुण्यपर्वसु,तीर्थदर्शनं,तत्र,च,स्नानं,",",देवानां,स्तोत्राणां,पाठः,",",दुःखितानां,जनानां,दुःखस्य,अपहरणं,",",स्वर्गं,प्राप्तुं,यज्ञानाम्,अनुष्ठानं,",",नियमतः,संध्यासमये,भगवतः,भजनं,ध्यानं,च,इत्यादीनि,ईदृशानि,च,अन्यानि,कर्माणि,धर्मः,इति,कथयितुं,शक्यन्ते,।
1294,धर्मः,प्रथमः,पुरुषार्थः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,अर्थः,द्वितीयः,पुरुषार्थः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,भोजनं,गृहं,वस्त्रं,धनम्,अन्यानि,च,जीवनस्य,दुःखेन,यापनसाधनानि,भोगस्य,साधनानि,भवन्ति,तानि,सर्वाणि,अर्थे,अन्तर्भवन्ति,।,,,,,,,,,,,,,,,,,,,,
1297,धर्मात्,अनन्तरम्,अर्थस्य,कथनस्य,एतत्,प्रयोजनं,यत्,अर्थः,धर्मविरुद्धः,न,भवेत्,।,,,,,,,,,,,,,,,,,,,,,,,,,
1298,इच्छा,कामस्य,अपरं,कामः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,कामः,इति,शब्देन,सर्वविधा,इच्छा,अभिधीयते,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,इच्छा,सुखस्य,एव,भवति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,अतः,पुरुषः,यत्,यत्,सांसारिकं,सुखम्,इच्छति,तत्,तत्,सर्वं,कामे,अन्तर्भवति,।,,,,,,,,,,,,,,,,,,,,,,,,
1302,कदाचित्,सः,वृक्षादीनां,शोभां,दृष्टुम्,इच्छति,",",कदाचित्,संगीतं,श्रोतुं,",",कदाचित्,प्राकृतिकानां,मनोहारिणां,दृश्यानां,सौन्दर्यं,दृष्टुं,",",कदाचित्,सुगन्धान्,आघ्रातुं,",",कदाचित्,सुखदासु,शय्यासु,शयितुम्,अभिलषति,।,,,,,,,,,
1303,कामः,एव,पुरुषं,सर्वासु,एतासु,क्रियासु,प्रवर्तयति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,यदि,सम्यग्,अर्जितेन,धनेन,एतत्,सर्वंम्,अनुभूयतां,तर्हि,वरम्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,मोक्षः,चतुर्थः,पुरुषार्थः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,सामान्यतया,मनुष्यः,पूर्वान्,त्रीन्,पुरुषार्थान्,सम्यक्,रूपेण,मोक्षस्य,अधिकारी,भवति,।,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,मोक्षः,नाम,त्रिविधदुखेभ्यः,सर्वथा,मुक्तिः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,निर्वाणम्,इति,मोक्षस्य,अपरः,पर्यायः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,यदा,मानवस्य,सकलाः,कामनाः,शान्ताः,भवन्ति,",",यदा,सः,मानापमानयोः,समानः,तिष्ठति,",",यदा,सः,रागं,द्वेषं,च,अतिक्रामति,तदा,सः,मोक्षं,प्राप्नोति,संसारस्य,च,दुःखानि,तरति,।,,,,,,,,,
1310,तस्य,जराभयं,मृत्युभयं,वा,न,विद्यते,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,परिहासिकाः,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,चिकित्सकः,-,मन्ये,",",त्वम्,अलर्करोगेण,आक्रान्तः,असि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,रोगी,-,यदि,एवं,तर्हि,भवान्,मह्यम्,एकं,कर्गदं,यच्छतु,।,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,चिकित्सकः,-,किं,त्वं,इच्छापत्रं,लेखितुम्,इच्छसि,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,रोगी,-,न,",",अहं,तु,तेषां,नामानि,लेखितुम्,इच्छामि,यान्,अहं,दृक्ष्यामि,।,,,,,,,,,,,,,,,,,,,,,,,
1316,(,त्रीणि,मित्राणि,परस्परं,वार्तालापं,कुर्वन्ति,ईश्वरं,प्रार्थयन्ते,),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,प्रथमं,मित्रं,-,हे,ईश्वर,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,मह्यं,त्वं,स्वर्णपूर्णं,गृहं,यच्छ,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,द्वितीयं,मित्रं,-,हे,भगवन्,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,त्वं,मे,रत्नैः,पूर्णं,गृहं,यच्छ,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,तृतीयं,मित्रं,-,हे,प्रभो,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,तादृशं,गृहम्,उद्घाटयितुम्ं,कुञ्चिकां,मह्यं,देहि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,अध्यापकः,-,(,शिष्यं,प्रति,),रोहित,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,त्वम्,अति,दुष्टः,असि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,श्वः,स्वपित्रा,सह,अत्र,आगन्तव्यम्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,रोहितः,-,श्रीमन्तः,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,यदि,एवम्,अस्ति,तर्हि,शतं,रुप्यकाणि,भवद्भिः,मह्यं,देयानि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,अध्यापकः,-,किमर्थम्,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,रोहितः,-,मम,पिता,तु,चिकित्सकः,अस्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,शतरुप्यकाणि,शुल्कं,बिना,न,असौ,कुत्रापि,गच्छति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,(,न्यायालये,न्यायाधीशम्,अपराधिनं,च,अन्तरा,वार्तालापः,भवति,),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,न्यायाधीशः,-,यदि,त्वं,मृषा,वदिष्यति,तर्हि,कुत्र,गमिष्यसि,?,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,अपराधी,-,ननु,नरकम्,एव,गमिष्यामि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,न्यायाधीशः,-,यदि,त्वं,सत्यं,वदिष्यसि,तदा,कुत्र,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,अपराधी,-,कारागारम्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,(,मोहनः,विनायकं,पूजयति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,पूजया,प्रसन्नः,भूत्वा,विनायकः,आविर्भवति,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,विनायकः,-,वत्स,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,वद,किम्,इच्छसि,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,मोहितः,-,मारुतिकारयानं,मे,स्यात्,इति,वाञ्छामि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,विनायकः,-,मम,वाहनं,मूषकः,वर्तते,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,कथम्,अहं,तुभ्यं,कारयानं,दास्यामि,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,इयम्,एका,श्लोकरूपा,प्रसिद्धा,परिहासिका,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,कमले,कमला,शेते,हरः,शेते,हिमालये,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,क्षीराब्धौ,च,हरिः,शेते,मन्ये,मत्कुणशङ्कया,॥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,सर्वदमनः,भरतः,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,बालः,-,जम्भृस्व,सिंह,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,दन्तान्,ते,गणयिष्ये,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,प्रथमा,(,तपस्विनी,),-,अविनीत,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,किं,नः,अपत्यनिर्विशेषाणि,सत्त्वानि,विप्रकरोषि,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,हन्त,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,वर्धते,ते,संरम्भः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,स्थाने,खलु,ऋषिजनेन,सर्वदमनः,इति,कृतनामधेयः,असि,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,राजा,-,किं,नु,खलु,बाले,अस्मिन्,औरस,इव,पुत्रे,स्निह्यति,मे,मनः,?,,,,,,,,,,,,,,,,,,,,,,,
1355,नूनम्,अनपत्यता,मां,वत्सलयति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,द्वितीया,(,तपस्विनी,),-,एषा,खलु,केसरिणी,त्वां,लङ्घयति,यदि,अस्याः,पुत्रकं,न,मुञ्चसि,।,,,,,,,,,,,,,,,,,,,,,
1357,बालः,-,(,सस्मितम्,),अहो,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,बलीयः,खलु,भीतः,अस्मि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,(,इति,अधरं,दर्शयति,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,प्रथमा,-,वत्स,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,एनं,बालमृगेन्द्रं,मुञ्च,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,अपरं,ते,क्रीडनकं,दास्यामि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,बालः,-,कुत्र,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,देहि,एतत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,(,इति,हस्तं,प्रसारयति,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
