,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73
1219,VERB,PWH,NOUN,NOUN,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,VERB,NOUN,NOUN,PARTICLE,VERB,PWH,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,NOUN,NOUN,PWH,VERB,NOUN,PARTICLE,PWH,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,NOUN,PARTICLE,PWH,VERB,NOUN,PWH,VERB,VERB,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,PWH,VERB,NOUN,NOUN,NOUN,PWH,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,PWH,ADJECTIVE,NOUN,VERB,ADJECTIVE,NOUN,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,NOUN,PWH,NOUN,NOUN,VERB,ADVERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,NOUN,NOUN,PWH,PARTICLE,VERB,NOUN,ADJECTIVE,NOUN,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,NOUN,VERB,PWH,PWH,VERB,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,PWH,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,NOUN,PWH,PARTICLE,PARTICIPLE,NOUN,PWH,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,ADVERB,NOUN,PARTICIPLE,NOUN,NOUN,ADJECTIVE,PUNCTUATION,RESIDUAL,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,NOUN,NOUN,NOUN,NOUN,PARTICLE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,NOUN,NOUN,PRONOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,PRONOUN,NOUN,NOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
1233,PRONOUN,NOUN,PARTICLE,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,DEMONSTRATIVE,NOUN,PRONOUN,ADJECTIVE,ADVERB,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,PARTICLE,PRONOUN,ADVERB,ADJECTIVE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,ADVERB,ADJECTIVE,NOUN,ADJECTIVE,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,NOUN,NOUN,ADVERB,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,NOUN,NOUN,PARTICLE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,NOUN,ADVERB,ADVERB,PRONOUN,NOUN,VERB,PARTICLE,PRONOUN,ADJECTIVE,NOUN,NOUN,PARTICLE,ADJECTIVE,NOUN,NOUN,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,
1241,NOUN,PARTICIPLE,DEMONSTRATIVE,NOUN,ADVERB,NOUN,ADVERB,NOUN,NOUN,VERB,ADVERB,PRONOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
1242,ADVERB,NOUN,ADJECTIVE,ADJECTIVE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,ADVERB,NOUN,ADJECTIVE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,NOUN,NOUN,PARTICLE,NOUN,NOUN,ADJECTIVE,ADJECTIVE,ADJECTIVE,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,NOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,PUNCTUATION,RESIDUAL,PUNCTUATION,NOUN,NOUN,ADJECTIVE,NOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,PUNCTUATION,RESIDUAL,PUNCTUATION,NOUN,NOUN,NOUN,NOUN,NOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,PRONOUN,ADJECTIVE,ADJECTIVE,NOUN,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,DEMONSTRATIVE,ADJECTIVE,NOUN,ADJECTIVE,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,ADJECTIVE,NOUN,PRONOUN,PARTICLE,NOUN,NOUN,PRONOUN,NOUN,VERB,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
1252,NOUN,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,ADJECTIVE,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
1254,NOUN,NOUN,PRONOUN,NOUN,NOUN,PARTICLE,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,ADVERB,NOUN,ADJECTIVE,VERB,ADVERB,PRONOUN,NOUN,NOUN,PARTICLE,NOUN,NOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
1256,DEMONSTRATIVE,NOUN,PARTICLE,PRONOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,ADJECTIVE,PARTICLE,PRONOUN,NOUN,ADJECTIVE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,PARTICLE,PWH,PARTICLE,PRONOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,NOUN,ADVERB,NOUN,NOUN,VERB,ADVERB,NOUN,NOUN,NOUN,NOUN,ADJECTIVE,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
1260,PARTICLE,NOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,ADVERB,NOUN,ADJECTIVE,VERB,ADVERB,PRONOUN,NOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,PRONOUN,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,PARTICLE,ADJECTIVE,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,ADVERB,PRONOUN,ADVERB,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,ADJECTIVE,PARTICLE,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,PRONOUN,PWH,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,ADVERB,NOUN,PARTICLE,PRONOUN,ADJECTIVE,NOUN,VERB,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,PWH,PRONOUN,PARTICLE,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,ADVERB,PRONOUN,VERB,PARTICLE,PRONOUN,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,PRONOUN,NOUN,ADVERB,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,ADJECTIVE,NOUN,NOUN,PARTICLE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,ADVERB,NOUN,NOUN,NOUN,ADJECTIVE,PRONOUN,ADJECTIVE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,NOUN,PARTICIPLE,ADJECTIVE,PARTICIPLE,NOUN,PARTICLE,NOUN,PARTICIPLE,PRONOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
1275,ADVERB,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,PRONOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,NOUN,NOUN,PARTICLE,NOUN,ADJECTIVE,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,ADVERB,PRONOUN,NOUN,NOUN,PRONOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PARTICIPLE,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
1279,ADJECTIVE,NOUN,NOUN,ADJECTIVE,NOUN,PRONOUN,NOUN,ADJECTIVE,VERB,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
1280,NOUN,PRONOUN,NOUN,NOUN,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,ADVERB,ADVERB,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,NOUN,NOUN,NOUN,NOUN,VERB,PARTICLE,PRONOUN,ADJECTIVE,PUNCTUATION,DEMONSTRATIVE,PRONOUN,PUNCTUATION,PARTICLE,NOUN,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,
1284,DEMONSTRATIVE,PARTICLE,NOUN,NOUN,NOUN,PARTICIPLE,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,NOUN,DEMONSTRATIVE,NOUN,NOUN,NOUN,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,NOUN,NOUN,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PUNCTUATION,NOUN,PARTICLE,ADJECTIVE,NOUN,VERB,ADVERB,PARTICLE,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,
1287,PARTICLE,PARTICLE,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,ADJECTIVE,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,NOUN,NOUN,NOUN,NOUN,PARTICLE,PARTICLE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,NOUN,PARTICLE,NOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,NOUN,PARTICLE,PARTICLE,PARTICIPLE,NOUN,VERB,PRONOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,PWH,NOUN,PARTICLE,NOUN,NOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,ADVERB,NOUN,NOUN,ADVERB,PARTICLE,NOUN,PUNCTUATION,NOUN,NOUN,NOUN,PUNCTUATION,ADJECTIVE,NOUN,NOUN,NOUN,PUNCTUATION,NOUN,PARTICLE,NOUN,NOUN,PUNCTUATION,ADVERB,NOUN,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,ADJECTIVE,PARTICLE,PRONOUN,NOUN,NOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION
1294,NOUN,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,NOUN,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,NOUN,NOUN,NOUN,NOUN,PRONOUN,PARTICLE,NOUN,ADVERB,NOUN,NOUN,NOUN,VERB,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,
1297,NOUN,ADVERB,NOUN,NOUN,DEMONSTRATIVE,NOUN,PARTICLE,NOUN,ADJECTIVE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
1298,NOUN,NOUN,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,NOUN,PARTICLE,NOUN,ADVERB,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,PARTICLE,NOUN,DEMONSTRATIVE,DEMONSTRATIVE,ADJECTIVE,NOUN,VERB,PRONOUN,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
1302,ADVERB,PRONOUN,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,ADVERB,NOUN,PARTICLE,PUNCTUATION,ADVERB,ADJECTIVE,ADJECTIVE,NOUN,NOUN,PARTICLE,PUNCTUATION,ADVERB,NOUN,PARTICLE,PUNCTUATION,ADVERB,ADJECTIVE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,
1303,NOUN,PARTICLE,NOUN,ADJECTIVE,DEMONSTRATIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,PARTICLE,ADVERB,ADJECTIVE,NOUN,PRONOUN,ADJECTIVE,VERB,PARTICLE,ADVERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,NOUN,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,ADVERB,NOUN,ADJECTIVE,ADJECTIVE,NOUN,ADVERB,ADVERB,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,NOUN,PARTICLE,NOUN,ADVERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,NOUN,PARTICLE,NOUN,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,ADVERB,NOUN,ADJECTIVE,NOUN,ADJECTIVE,VERB,PUNCTUATION,ADVERB,PRONOUN,NOUN,ADJECTIVE,VERB,PUNCTUATION,ADVERB,PRONOUN,NOUN,NOUN,PARTICLE,VERB,ADVERB,PRONOUN,NOUN,VERB,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,
1310,PRONOUN,NOUN,NOUN,PARTICLE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,NOUN,PUNCTUATION,VERB,PUNCTUATION,PRONOUN,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,NOUN,PUNCTUATION,PARTICLE,ADVERB,PARTICLE,PRONOUN,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,NOUN,PUNCTUATION,PWH,PRONOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,NOUN,PUNCTUATION,PARTICLE,PUNCTUATION,PRONOUN,PARTICLE,PRONOUN,NOUN,PARTICLE,VERB,PRONOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
1316,PUNCTUATION,ADJECTIVE,NOUN,PRONOUN,NOUN,VERB,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,ADJECTIVE,NOUN,PUNCTUATION,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,PRONOUN,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,ADJECTIVE,NOUN,PUNCTUATION,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,PRONOUN,PRONOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,ADJECTIVE,NOUN,PUNCTUATION,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,ADVERB,NOUN,PARTICLE,NOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,NOUN,PUNCTUATION,PUNCTUATION,NOUN,PARTICLE,PUNCTUATION,NOUN,PARTICLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,PRONOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,ADVERB,NOUN,PARTICLE,ADVERB,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,NOUN,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,PARTICLE,ADVERB,VERB,PARTICLE,ADJECTIVE,NOUN,PRONOUN,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,NOUN,PUNCTUATION,PWH,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,NOUN,PUNCTUATION,PRONOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,NOUN,NOUN,PARTICLE,PARTICLE,PRONOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,PUNCTUATION,NOUN,NOUN,NOUN,PARTICLE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,NOUN,PUNCTUATION,PARTICLE,PRONOUN,ADVERB,VERB,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,NOUN,PUNCTUATION,PARTICLE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,NOUN,PUNCTUATION,PARTICLE,PRONOUN,ADVERB,VERB,ADVERB,ADVERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,NOUN,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,PUNCTUATION,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,NOUN,ADJECTIVE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,NOUN,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,VERB,PWH,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,NOUN,PUNCTUATION,NOUN,PRONOUN,VERB,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,NOUN,PUNCTUATION,PRONOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,ADVERB,PRONOUN,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,PRONOUN,ADJECTIVE,ADJECTIVE,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,NOUN,NOUN,VERB,NOUN,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,NOUN,PARTICLE,NOUN,VERB,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,NOUN,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,NOUN,PUNCTUATION,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,NOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,ADJECTIVE,PUNCTUATION,NOUN,PUNCTUATION,PUNCTUATION,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,PWH,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,VERB,PRONOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,NOUN,PARTICLE,NOUN,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,NOUN,PUNCTUATION,PWH,PARTICLE,PARTICLE,NOUN,DEMONSTRATIVE,ADJECTIVE,PARTICLE,NOUN,VERB,PRONOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
1355,PARTICLE,NOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,ADJECTIVE,PUNCTUATION,NOUN,PUNCTUATION,PUNCTUATION,DEMONSTRATIVE,PARTICLE,NOUN,PRONOUN,VERB,PARTICLE,PRONOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,
1357,NOUN,PUNCTUATION,PUNCTUATION,ADVERB,PUNCTUATION,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,ADVERB,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,PUNCTUATION,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,ADJECTIVE,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,DEMONSTRATIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,ADJECTIVE,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,NOUN,PUNCTUATION,ADVERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,PUNCTUATION,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,NOUN,PUNCTUATION,PUNCTUATION,NOUN,NOUN,PARTICLE,PUNCTUATION,ADVERB,NOUN,PARTICLE,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
1367,ADJECTIVE,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,PARTICLE,PARTICIPLE,PRONOUN,NOUN,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,ADJECTIVE,NOUN,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,PRONOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,ADJECTIVE,PUNCTUATION,ADVERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,PUNCTUATION,PARTICLE,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,NOUN,PUNCTUATION,PRONOUN,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,PUNCTUATION,PARTICLE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,NOUN,PUNCTUATION,VERB,PARTICLE,ADJECTIVE,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,NOUN,PUNCTUATION,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,PRONOUN,PRONOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,PUNCTUATION,ADVERB,PARTICLE,PUNCTUATION,PWH,ADVERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,PUNCTUATION,NOUN,PARTICLE,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
